index	text	labels	sentiment	review_len
4826	while van wilder may not be the worst national lampoon film , it's far from being this generation's animal house .	0	negative	21
45	karmen moves like rhythm itself , her lips chanting to the beat , her long , braided hair doing little to wipe away the jeweled beads of sweat .	1	positive	29
1288	is this love or is it masochism ? binoche makes it interesting trying to find out .	1	positive	17
764	blood work is laughable in the solemnity with which it tries to pump life into overworked elements from eastwood's dirty harry period .	0	negative	23
7699	hollywood has taken quite a nosedive from alfred hitchcock's imaginative flight to shyamalan's self-important summer fluff .	0	negative	17
3744	although made on a shoestring and unevenly acted , conjures a lynch-like vision of the rotting underbelly of middle america .	1	positive	21
6194	a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz .	0	negative	27
5992	an unpredictable blend of gal-pal smart talk , romantic comedy and dark tragedy that bites off considerably more than writer/director john mckay can swallow .	0	negative	25
260	. . . understands that a generation defines its music as much as the music defines a generation .	1	positive	19
1534	brilliantly explores the conflict between following one's heart and following the demands of tradition .	1	positive	15
5620	busy urban comedy is clearly not zhang's forte , his directorial touch is neither light nor magical enough to bring off this kind of whimsy .	0	negative	26
5731	occasionally interesting but essentially unpersuasive , a footnote to a still evolving story .	0	negative	14
6374	. . . with the candy-like taste of it fading faster than 25-cent bubble gum , i realized this is a throwaway movie that won't stand the test of time . it's a trifle .	0	negative	35
7800	the film is like sitting in a downtown café , overhearing a bunch of typical late-twenty-somethings natter on about nothing , and desperately wishing you could change tables .	0	negative	29
1346	no screen fantasy-adventure in recent memory has the showmanship of clones' last 45 minutes .	1	positive	15
914	from spiritual rebirth to bruising defeat , vincent's odyssey resonates in a profound way , comparable to the classic films of jean renoir .	1	positive	24
2102	a fast paced and suspenseful argentinian thriller about the shadow side of play .	1	positive	14
2275	after watching it , you can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history .	1	positive	37
3079	the script by david koepp is perfectly serviceable and because he gives the story some soul . . . he elevates the experience to a more mythic level .	1	positive	29
7467	even if you're an elvis person , you won't find anything to get excited about on this dvd .	0	negative	19
549	an uneven but intriguing drama that is part homage and part remake of the italian masterpiece .	1	positive	17
6865	technically , the film is about as interesting as an insurance commercial .	0	negative	13
3791	a burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at .	1	positive	23
800	a sloppy slapstick throwback to long gone bottom-of-the-bill fare like the ghost and mr . chicken .	0	negative	17
7825	like being invited to a classy dinner soiree and not knowing anyone . you leave the same way you came -- a few tasty morsels under your belt , but no new friends .	0	negative	34
6711	with a story inspired by the tumultuous surroundings of los angeles , where feelings of marginalization loom for every dreamer with a burst bubble , the dogwalker has a few characters and ideas , but it never manages to put them on the same path .	0	negative	46
3034	kiarostami has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope .	1	positive	19
2185	even if you have no interest in the gang-infested , east-vs . -west coast rap wars , this modern mob music drama never fails to fascinate .	1	positive	27
8236	stitch is a bad mannered , ugly and destructive little * * * * . no cute factor here . not that i mind ugly ; the problem is he has no character , loveable or otherwise .	0	negative	38
5635	patchy combination of soap opera , low-tech magic realism and , at times , ploddingly sociological commentary .	0	negative	18
1644	moonlight mile gives itself the freedom to feel contradictory things . it is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter .	1	positive	40
5608	egoyan's work often elegantly considers various levels of reality and uses shifting points of view , but here he has constructed a film so labyrinthine that it defeats his larger purpose .	0	negative	32
3326	a fiercely clever and subtle film , capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries .	1	positive	28
2424	though frodo's quest remains unfulfilled , a hardy group of determined new zealanders has proved its creative mettle .	1	positive	19
678	what jackson has accomplished here is amazing on a technical level .	1	positive	12
1654	what could have been a daytime soap opera is actually a compelling look at a young woman's tragic odyssey .	1	positive	20
1072	not only is undercover brother as funny , if not more so , than both austin powers films , but it's also one of the smarter , savvier spoofs to come along in some time .	1	positive	36
8516	screenwriter chris ver weil's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability .	0	negative	24
4065	holofcener rejects patent solutions to dramatize life's messiness from inside out , in all its strange quirks .	1	positive	18
3377	"some of the most ravaging , gut-wrenching , frightening war scenes since "" saving private ryan "" have been recreated by john woo in this little-known story of native americans and their role in the second great war ."	1	positive	39
2500	it's bright , pristine style and bold colors make it as much fun as reading an oversized picture book before bedtime .	1	positive	22
1962	even if you don't understand what on earth is going on , this is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why .	1	positive	39
4745	one of the most incoherent features in recent memory .	0	negative	10
1608	a fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction .	1	positive	18
3849	works because reno doesn't become smug or sanctimonious towards the audience .	1	positive	12
997	skillful as he is , mr . shyamalan is undone by his pretensions .	0	negative	14
7687	a movie that feels like the pilot episode of a new teen-targeted action tv series .	0	negative	16
7985	according to the script , grant and bullock's characters are made for each other . but you'd never guess that from the performances .	0	negative	24
7652	no big whoop , nothing new to see , zero thrills , too many flashbacks and a choppy ending make for a bad film .	0	negative	25
7055	blessed with immense physical prowess he may well be , but ahola is simply not an actor . and in truth , cruel as it may sound , he makes arnold schwarzenegger look like spencer tracy .	0	negative	37
777	a miniscule little bleep on the film radar , but one that many more people should check out	1	positive	18
5800	apart from dazzling cinematography , we've seen just about everything in blue crush in one form or the other .	0	negative	20
5788	the best that can be said about the work here of scottish director ritchie . . . is that he obviously doesn't have his heart in it .	0	negative	28
688	novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama .	0	negative	20
7469	it's bedeviled by labored writing and slack direction .	0	negative	9
6446	even those of a single digit age will be able to recognize that this story is too goofy . . . even for disney .	0	negative	25
8326	what little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else .	0	negative	26
3853	steven soderbergh's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .	1	positive	22
4048	film can't quite maintain its initial momentum , but remains sporadically funny throughout .	1	positive	14
7650	far too clever by half , howard's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another .	0	negative	37
2007	while the film is not entirely successful , it still manages to string together enough charming moments to work .	1	positive	20
2854	a fascinating literary mystery story with multiple strands about the controversy of who really wrote shakespeare's plays .	1	positive	18
7630	this is a film about the irksome , tiresome nature of complacency that remains utterly satisfied to remain the same throughout . even as the hero of the story rediscovers his passion in life , the mood remains oddly detached .	0	negative	41
887	the reason this picture works better than its predecessors is that myers is no longer simply spoofing the mini-mod-madness of '60s spy movies .	1	positive	24
2037	a macabre and very stylized swedish fillm about a modern city where all the religious and civic virtues that hold society in place are in tatters .	1	positive	27
974	biggie and tupac is so single-mindedly daring , it puts far more polished documentaries to shame .	1	positive	17
2790	this is a sincerely crafted picture that deserves to emerge from the traffic jam of holiday movies .	1	positive	18
4086	. . . a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor .	1	positive	23
6593	""" my god , i'm behaving like an idiot ! "" yes , you are , ben kingsley ."	0	negative	19
4898	it's better than mid-range steven seagal , but not as sharp as jet li on rollerblades .	0	negative	17
2560	it may not be history  but then again , what if it is ?  but it makes for one of the most purely enjoyable and satisfying evenings at the movies i've had in a while .	1	positive	38
90	doug liman , the director of bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie's spycraft and uses damon's ability to be focused and sincere .	1	positive	38
7538	a stupid , derivative horror film that substitutes extreme gore for suspense .	0	negative	13
3561	swimming is above all about a young woman's face , and by casting an actress whose face projects that woman's doubts and yearnings , it succeeds .	1	positive	27
7624	""" looking for leonard "" just seems to kinda sit in neutral , hoping for a stiff wind to blow it uphill or something ."	0	negative	25
2916	it's not just a feel-good movie , it's a feel movie . you feel good , you feel sad , you feel pissed off , but in the end , you feel alive - which is what they did .	1	positive	40
3433	if you like blood , guts and crazy beasts stalking men with guns though . . . you will likely enjoy this monster .	1	positive	24
4519	unintelligible , poorly acted , brain-slappingly bad , harvard man is ludicrous enough that it could become a cult classic .	0	negative	21
3005	its adult themes of familial separation and societal betrayal are head and shoulders above much of the director's previous popcorn work .	1	positive	22
7874	an overwrought taiwanese soaper about three people and their mixed-up relationship .	0	negative	12
6020	this movie seems to have been written using mad-libs . there can be no other explanation . hilariously inept and ridiculous .	0	negative	22
598	for something as splendid-looking as this particular film , the viewer expects something special but instead gets [sci-fi] rehash .	0	negative	20
2255	it's a lovely , eerie film that casts an odd , rapt spell .	1	positive	14
2309	"a funny and well-contructed black comedy where the old adage "" be careful what you wish for "" is given a full workout ."	1	positive	24
2304	. . . plenty of warmth to go around , with music and laughter and the love of family .	1	positive	20
2280	a winning comedy with its wry observations about long-lived friendships and the ways in which we all lose track of ourselves by trying to please others .	1	positive	27
2004	just about the best straight-up , old-school horror film of the last 15 years .	1	positive	15
5965	not an objectionable or dull film ; it merely lacks everything except good intentions .	0	negative	15
8007	a feel-good movie that doesn't give you enough to feel good about .	0	negative	13
832	does what should seem impossible : it makes serial killer jeffrey dahmer boring .	0	negative	14
3713	dong shows how intolerance has the power to deform families , then tear them apart .	1	positive	16
2445	the film is insightful about kissinger's background and history .	1	positive	10
3994	may take its sweet time to get wherever it's going , but if you have the patience for it , you won't feel like it's wasted yours .	1	positive	28
2448	exploits [headbanger] stereotypes in good fun , while adding a bit of heart and unsettling subject matter .	1	positive	18
6915	""" the kid stays in the picture "" is a great story , terrifically told by the man who wrote it but this cliff notes edition is a cheat ."	0	negative	30
7492	not even steven spielberg has dreamed up such blatant and sickening product placement in a movie .	0	negative	17
2611	featherweight romantic comedy has a few nice twists in a standard plot and the charisma of hugh grant and sandra bullock .	1	positive	22
208	peter jackson has done the nearly impossible . he has improved upon the first and taken it a step further , richer and deeper . what jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery	1	positive	48
384	as bundy , michael reilly burke ( octopus 2 : river of fear ) has just the right amount of charisma and menace .	1	positive	24
942	it is far from the worst , thanks to the topical issues it raises , the performances of stewart and hardy , and that essential feature -- a decent full-on space battle .	1	positive	33
2519	beautifully crafted and cooly unsettling . . . recreates the atmosphere of the crime expertly .	1	positive	16
2842	not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season .	1	positive	27
2376	notwithstanding my problem with the movie's final half hour , i'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal , and also the unique way shainberg goes about telling what at heart is a sweet little girl-	1	positive	46
6017	the documentary does little , apart from raising the topic , to further stoke the conversation .	0	negative	17
7860	one of those so-so films that could have been much better .	0	negative	12
6312	the overall effect is so completely inane that one would have to be mighty bored to even think of staying with this for more than , say , ten . . . make that three minutes .	0	negative	37
1416	it will grip even viewers who aren't interested in rap , as it cuts to the heart of american society in an unnerving way .	1	positive	25
4297	payami tries to raise some serious issues about iran's electoral process , but the result is a film that's about as subtle as a party political broadcast .	0	negative	28
2859	the trials of henry kissinger is a remarkable piece of filmmaking  because you get it .	1	positive	17
170	most of crush is a clever and captivating romantic comedy with a welcome pinch of tartness .	1	positive	17
248	presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .	1	positive	17
5151	chamber of secrets will find millions of eager fans . but if the essence of magic is its make-believe promise of life that soars above the material realm , this is the opposite of a truly magical movie .	0	negative	39
6349	the production values are up there . the use of cgi and digital ink-and-paint make the thing look really slick . the voices are fine as well . the problem , it is with most of these things , is the script .	0	negative	43
4642	stale first act , scrooge story , blatant product placement , some very good comedic songs , strong finish , dumb fart jokes .	0	negative	24
6802	there's a disturbing 'great white hope' undertone to the other side of heaven that subtly undermines its message of christian love and compassion .	0	negative	24
2826	deflated ending aside , there's much to recommend the film .	1	positive	11
3023	an engaging criminal romp that will have viewers guessing just who's being conned right up to the finale .	1	positive	19
2130	it's an often-cute film but either needs more substance to fill the time or some judicious editing .	1	positive	18
5032	no matter how firmly director john stainton has his tongue in his cheek , the fact remains that a wacky concept does not a movie make .	0	negative	27
1830	this breezy caper movie becomes a soulful , incisive meditation on the way we were , and the way we are .	1	positive	22
383	as green-guts monster movies go , it's a beaut .	1	positive	10
220	daring , mesmerizing and exceedingly hard to forget .	1	positive	9
1937	the mothman prophecies is best when illustrating the demons bedevilling the modern masculine journey .	1	positive	15
6797	adam sandler is to gary cooper what a gnat is to a racehorse .	0	negative	14
1412	i just loved every minute of this film .	1	positive	9
1722	. . . the first 2/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor . . .	1	positive	43
3682	to get at the root psychology of this film would require many sessions on the couch of dr . freud .	1	positive	21
7983	we have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat .	0	negative	35
77	an old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .	1	positive	15
1010	its appeal will probably limited to lds church members and undemanding armchair tourists .	0	negative	14
5148	loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness .	0	negative	19
4440	i found myself growing more and more frustrated and detached as vincent became more and more abhorrent .	0	negative	18
6162	instead of hiding pinocchio from critics , miramax should have hidden it from everyone .	0	negative	15
7409	i like all four of the lead actors a lot and they manage to squeeze a few laughs out of the material , but they're treading water at best in this forgettable effort .	0	negative	34
4247	everyone should be able to appreciate the wonderful cinematography and naturalistic acting .	1	positive	13
186	britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway .	1	positive	27
4447	though the film is well-intentioned , one could rent the original and get the same love story and parable .	0	negative	20
4835	"ultimately , in the history of the academy , people may be wondering what all that jazz was about "" chicago "" in 2002 . zellweger's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a"	0	negative	49
360	this seductive tease of a thriller gets the job done . it's a scorcher .	1	positive	15
6687	the enormous comic potential of an oafish idiot impersonating an aristocrat remains sadly unrealized .	0	negative	15
4909	talky , artificial and opaque . . . an interesting technical exercise , but a tedious picture .	0	negative	18
1369	for movie lovers as well as opera lovers , tosca is a real treat .	1	positive	15
6295	it should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit . so i just did .	0	negative	28
432	i have a confession to make : i didn't particularly like e . t . the first time i saw it as a young boy . that is because - damn it ! - i also wanted a little alien as a friend !	1	positive	44
633	complex , affecting and uniquely almodóvar , the film evokes strong emotions and pushes viewers to question their deepest notions of moral right and wrong .	1	positive	26
495	with its jerky hand-held camera and documentary feel , bloody sunday is a sobering recount of a very bleak day in derry .	1	positive	23
4347	sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .	0	negative	33
5012	90 punitive minutes of eardrum-dicing gunplay , screeching-metal smashups , and flaccid odd-couple sniping .	0	negative	15
945	an awful movie that will only satisfy the most emotionally malleable of filmgoers .	0	negative	14
6740	all that ( powerpuff girls ) charm is present in the movie , but it's spread too thin .	0	negative	19
5179	yes , i suppose it's lovely that cal works out his issues with his dad and comes to terms with his picture-perfect life -- but world traveler gave me no reason to care , so i didn't .	0	negative	38
428	other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf .	1	positive	18
3064	director charles stone iii applies more detail to the film's music than to the story line ; what's best about drumline is its energy .	1	positive	25
21	with a cast that includes some of the top actors working in independent film , lovely & amazing involves us because it is so incisive , so bleakly amusing about how we go about our lives .	1	positive	37
5385	is it a comedy ? a drama ? a romance ? a cartoon ?	0	negative	14
6636	mocking kung fu pictures when they were a staple of exploitation theater programming was witty . mocking them now is an exercise in pointlessness .	0	negative	25
8445	so exaggerated and broad that it comes off as annoying rather than charming .	0	negative	14
4161	both grant and hoult carry the movie because they are believable as people -- flawed , assured of the wrong things , and scared to admit how much they may really need the company of others .	1	positive	37
2928	implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most american of businesses , and for that reason it may be the most oddly honest hollywood document of all .	1	positive	32
4576	given too much time to consider the looseness of the piece , the picture begins to resemble the shapeless , grasping actors' workshop that it is .	0	negative	27
6242	the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately don't enable them to discern flimsy screenplays .	0	negative	32
7896	even on its own ludicrous terms , the sum of all fears generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series .	0	negative	29
4309	with flashbulb editing as cover for the absence of narrative continuity , undisputed is nearly incoherent , an excuse to get to the closing bout . . . by which time it's impossible to care who wins .	0	negative	38
146	a sad , superior human comedy played out on the back roads of life .	1	positive	15
6468	this series should have died long ago , but they keep bringing it back another day as punishment for paying money to see the last james bond movie .	0	negative	29
1590	"finally , the french-produced "" read my lips "" is a movie that understands characters must come first ."	1	positive	19
208	with the film's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved .	1	positive	26
238	as relationships shift , director robert j . siegel allows the characters to inhabit their world without cleaving to a narrative arc .	1	positive	23
6991	after seeing swept away , i feel sorry for madonna .	0	negative	11
6232	not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers .	0	negative	21
4759	i've had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama .	0	negative	27
7421	for the future , one hopes mr . plympton will find room for one more member of his little band , a professional screenwriter .	0	negative	25
3568	you don't need to know your ice-t's from your cool-j's to realize that as far as these shootings are concerned , something is rotten in the state of california .	1	positive	30
2802	the film runs on a little longer than it needs to -- muccino either doesn't notice when his story ends or just can't tear himself away from the characters -- but it's smooth and professional .	1	positive	36
2104	at its worst the screenplay is callow , but at its best it is a young artist's thoughtful consideration of fatherhood .	1	positive	22
2809	an undeniably gorgeous , terminally smitten document of a troubadour , his acolytes , and the triumph of his band .	1	positive	21
6697	oh , it's extreme , all right . extremely dumb . extremely confusing . extremely boring .	0	negative	17
5480	starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches .	0	negative	20
2538	the stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one-night swim turns into an ocean of trouble .	1	positive	46
5942	what's next ? the porky's revenge : ultimate edition ?	0	negative	10
951	there are times when a rumor of angels plays like an extended episode of touched by an angel -- a little too much dancing , a few too many weeping scenes -- but i liked its heart and its spirit .	1	positive	41
4236	the film's gamble to occasionally break up the live-action scenes with animated sequences pays off , as does its sensitive handling of some delicate subject matter .	1	positive	27
784	it helps that the central performers are experienced actors , and that they know their roles so well .	1	positive	19
6019	a better title , for all concerned , might be swept under the rug .	0	negative	15
6904	the period -- swinging london in the time of the mods and the rockers -- gets the once-over once again in gangster no . 1 , but falls apart long before the end .	0	negative	34
805	it's supposed to be a humorous , all-too-human look at how hope can breed a certain kind of madness -- and strength -- but it never quite adds up .	0	negative	30
5144	it's not a film to be taken literally on any level , but its focus always appears questionable .	0	negative	19
2787	if there's one big point to promises , it's that nothing can change while physical and psychological barriers keep the sides from speaking even one word to each other .	1	positive	30
1085	we know the plot's a little crazy , but it held my interest from start to finish .	1	positive	18
7869	abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed . the only problem is that , by the end , no one in the audience or the film seems to really care .	0	negative	45
2729	delivers the sexy razzle-dazzle that everyone , especially movie musical fans , has been hoping for .	1	positive	17
4860	what ultimately makes windtalkers a disappointment is the superficial way it deals with its story .	0	negative	16
5323	a cautionary tale about the folly of superficiality that is itself endlessly superficial .	0	negative	14
3587	the script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar .	1	positive	17
202	affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome fantasy for kids .	1	positive	19
782	this is very much of a mixed bag , with enough negatives to outweigh the positives .	0	negative	17
8123	the film is weighed down by supporting characters who are either too goodly , wise and knowing or downright comically evil .	0	negative	22
807	some motion pictures portray ultimate passion ; others create ultimate thrills . men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic .	0	negative	29
8162	i enjoyed the movie in a superficial way , while never sure what its purpose was .	0	negative	17
2207	life on the rez is no picnic : this picture shows you why .	1	positive	14
6152	american chai encourages rueful laughter at stereotypes only an indian-american would recognize . and the lesson , in the end , is nothing new .	0	negative	25
18	as it turns out , you can go home again .	1	positive	11
4757	hugh grant's act is so consuming that sometimes it's difficult to tell who the other actors in the movie are .	0	negative	21
181	this is simply the most fun you'll ever have with a documentary !	1	positive	13
6769	even legends like alfred hitchcock and john huston occasionally directed trifles . . . so it's no surprise to see a world-class filmmaker like zhang yimou behind the camera for a yarn that's ultimately rather inconsequential .	0	negative	37
4193	eight legged freaks is clever and funny , is amused by its special effects , and leaves you feeling like you've seen a movie instead of an endless trailer .	1	positive	30
2195	miyazaki has created such a vibrant , colorful world , it's almost impossible not to be swept away by the sheer beauty of his images .	1	positive	26
4567	this is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .	0	negative	27
2213	the results , if not memorable , are at least interesting .	1	positive	12
6350	it's got its heart in the right place , but it also wilts after awhile .	0	negative	16
405	tells ( the story ) with such atmospheric ballast that shrugging off the plot's persnickety problems is simply a matter of ( being ) in a shrugging mood .	1	positive	29
6919	this film is so slick , superficial and trend-hoppy , that it's easy to imagine that a new software program spit out the screenplay .	0	negative	25
7540	roman polanski directs the pianist like a surgeon mends a broken heart ; very meticulously but without any passion .	0	negative	20
1855	the entire movie establishes a wonderfully creepy mood .	1	positive	9
119	will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year .	1	positive	17
734	it's a shame that the storyline and its underlying themes . . . finally seem so impersonal or even shallow .	0	negative	21
5091	national lampoon's van wilder may aim to be the next animal house , but it more closely resembles this year's version of tomcats .	0	negative	24
7100	the film apparently takes place in a fantasy world where people in hotel hallways recite poetry in voice-over instead of speaking to each other .	0	negative	25
7034	. . . just a big mess of a movie , full of images and events , but no tension or surprise .	0	negative	23
8519	like its title character , esther kahn is unusual but unfortunately also irritating .	0	negative	14
4547	there's an excellent 90-minute film here ; unfortunately , it runs for 170 .	0	negative	14
5270	goldmember has none of the visual wit of the previous pictures , and it looks as though jay roach directed the film from the back of a taxicab .	0	negative	29
4199	a strong script , powerful direction and splendid production design allows us to be transported into the life of wladyslaw szpilman , who is not only a pianist , but a good human being .	1	positive	35
3026	it is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .	1	positive	27
2058	rarely , a movie is more than a movie . go .	1	positive	12
5559	it would be great to see this turd squashed under a truck , preferably a semi .	0	negative	17
3414	birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked .	1	positive	15
7566	i can analyze this movie in three words : thumbs friggin' down .	0	negative	13
3223	a family film that contains some hefty thematic material on time , death , eternity , and what is needed to live a rich and full life .	1	positive	28
2505	. . . a light , yet engrossing piece . lux , now in her eighties , does a great combination act as narrator , jewish grandmother and subject  taking us through a film that is part biography , part entertainment and part history .	1	positive	46
2630	smart and alert , thirteen conversations about one thing is a small gem .	1	positive	14
8176	we're left with a story that tries to grab us , only to keep letting go at all the wrong moments .	0	negative	22
4778	every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy . half past dead is just such an achievement .	0	negative	35
8230	it's the funniest american comedy since graffiti bridge .	0	negative	9
1982	the casting of raymond j . barry as the 'assassin' greatly enhances the quality of neil burger's impressive fake documentary .	1	positive	21
2089	director claude chabrol has become the master of innuendo . it is not what you see , it is what you think you see .	1	positive	25
120	digital-video documentary about stand-up comedians is a great glimpse into a very different world .	1	positive	15
5711	a pale xerox of other , better crime movies .	0	negative	10
757	occasionally funny and consistently odd , and it works reasonably well as a star vehicle for zhao .	1	positive	18
6985	the angst-ridden , affluent slacker characters are more grating than engaging .	0	negative	12
4489	parker should be commended for taking a fresh approach to familiar material , but his determination to remain true to the original text leads him to adopt a somewhat mannered tone . . . that ultimately dulls the human tragedy at the story's core .	0	negative	45
541	it's not life-affirming  its vulgar and mean , but i liked it .	1	positive	14
7373	i guess it just goes to show that if you give a filmmaker an unlimited amount of phony blood , nothing good can happen .	0	negative	25
368	heartwarming and gently comic even as the film breaks your heart .	1	positive	12
623	( a ) hollywood sheen bedevils the film from the very beginning . . . ( but ) lohman's moist , deeply emotional eyes shine through this bogus veneer . . .	1	positive	32
5205	it's probably not easy to make such a worthless film . . .	0	negative	13
655	goyer's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast .	1	positive	18
214	you walk out of the good girl with mixed emotions  disapproval of justine combined with a tinge of understanding for her actions .	1	positive	24
1358	writer/director mark romanek spotlights the underlying caste system in america . it's a scathing portrayal .	1	positive	16
7029	while benigni ( who stars and co-wrote ) seems to be having a wonderful time , he might be alone in that .	0	negative	23
5899	a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking .	0	negative	18
7563	the movie is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents .	0	negative	20
3444	earnest , unsubtle and hollywood-predictable , green dragon is still a deeply moving effort to put a human face on the travail of thousands of vietnamese .	1	positive	27
1794	there's no reason to miss interview with the assassin	1	positive	9
7600	a generic family comedy unlikely to be appreciated by anyone outside the under-10 set .	0	negative	15
8345	tries too hard to be funny in a way that's too loud , too goofy and too short of an attention span .	0	negative	23
8314	it is so earnest , so overwrought and so wildly implausible that it begs to be parodied .	0	negative	18
1299	a twisty , moody slice of southern gothic . . .	1	positive	11
6665	i'm afraid you won't get through this frankly fantastical by-the-numbers b-flick with just a suspension of disbelief . rather , you'll have to wrestle disbelief to the ground and then apply the chloroform-soaked handkerchief .	0	negative	35
2244	it seems grant doesn't need the floppy hair and the self-deprecating stammers after all .	1	positive	15
7069	succumbs to the same kind of maudlin , sentimental mysticism that mars the touched by an angel school of non-god spiritual-uplift movies .	0	negative	23
8144	boll uses a lot of quick cutting and blurry step-printing to goose things up , but dopey dialogue and sometimes inadequate performances kill the effect .	0	negative	26
4747	eight legged freaks ? no big hairy deal .	0	negative	9
6441	i've heard that the fans of the first men in black have come away hating the second one . i wonder why . they felt like the same movie to me .	0	negative	32
7728	some stunning visuals -- and some staggeringly boring cinema .	0	negative	10
3549	it's probably worth catching solely on its visual merits . if only it had the story to match .	1	positive	19
4713	"yet another iteration of what's become one of the movies' creepiest conventions , in which the developmentally disabled are portrayed with almost supernatural powers to humble , teach and ultimately redeem their mentally "" superior "" friends , family . . ."	0	negative	42
3096	like the chilled breath of oral storytelling frozen onto film .	1	positive	11
3318	if you love the music , and i do , its hard to imagine having more fun watching a documentary . . .	1	positive	23
1467	"the draw [for "" big bad love "" ] is a solid performance by arliss howard ."	1	positive	17
348	an energizing , intoxicating documentary charting the rise of hip-hop culture in general and the art of scratching ( or turntablism ) in particular .	1	positive	25
8261	gorgeous to look at but insufferably tedious and turgid . . . a curiously constricted epic .	0	negative	17
7259	the streets , shot by cinematographer michael ballhaus , may be as authentic as they are mean , but it is nearly impossible to care about what happens on them .	0	negative	31
100	symbolically , warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal .	1	positive	25
4589	cold and scattered , minority report commands interest almost solely as an exercise in gorgeous visuals . that's not vintage spielberg and that , finally , is minimally satisfying .	0	negative	30
2827	it's a treat  a delightful , witty , improbable romantic comedy with a zippy jazzy score grant and bullock make it look as though they are having so much fun .	1	positive	32
2954	it's a fun adventure movie for kids ( of all ages ) that like adventure .	1	positive	16
517	. . . breathes surprising new life into the familiar by amalgamating genres and adding true human complexity to its not-so-stock characters .	1	positive	23
5677	don't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle .	0	negative	16
1668	it's a diverting enough hour-and-a-half for the family audience .	1	positive	10
260	intensely romantic , thought-provoking and even an engaging mystery .	1	positive	10
