index	text	labels	sentiment	review_len
7339	none of this violates the letter of behan's book , but missing is its spirit , its ribald , full-throated humor .	0	negative	22
6636	mocking kung fu pictures when they were a staple of exploitation theater programming was witty . mocking them now is an exercise in pointlessness .	0	negative	25
1419	belongs to daniel day-lewis as much as it belongs to martin scorsese ; it's a memorable performance in a big , brassy , disturbing , unusual and highly successful film .	1	positive	31
8266	an entertainment so in love with its overinflated mythology that it no longer recognizes the needs of moviegoers for real characters and compelling plots .	0	negative	25
4821	however stale the material , lawrence's delivery remains perfect ; his great gift is that he can actually trick you into thinking some of this worn-out , pandering palaver is actually funny .	0	negative	33
145	a well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone .	1	positive	19
2611	featherweight romantic comedy has a few nice twists in a standard plot and the charisma of hugh grant and sandra bullock .	1	positive	22
1647	if you're willing to have fun with it , you won't feel cheated by the high infidelity of unfaithful .	1	positive	20
358	if no one singles out any of these performances as award-worthy , it's only because we would expect nothing less from this bunch .	1	positive	24
990	andy garcia enjoys one of his richest roles in years and mick jagger gives his best movie performance since , well , performance .	1	positive	24
6527	both stars manage to be funny , but , like the recent i spy , the star chemistry begs the question of whether random gags add up to a movie .	0	negative	31
5687	the latest adam sandler assault and possibly the worst film of the year .	0	negative	14
7848	the movie wavers between hallmark card sentimentality and goofy , life-affirming moments straight out of a cellular phone commercial .	0	negative	20
6663	can't kick about the assembled talent and the russos show genuine promise as comic filmmakers . still , this thing feels flimsy and ephemeral .	0	negative	25
7092	any movie this boring should be required to have ushers in the theater that hand you a cup of coffee every few minutes . like a marathon runner trying to finish a race , you need a constant influx of liquid just to get through it .	0	negative	47
5233	i was feeling this movie until it veered off too far into the exxon zone , and left me behind at the station looking for a return ticket to realism .	0	negative	31
898	reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .	1	positive	16
1216	the film's snags and stumblings are more than compensated for by its wryly subversive tone .	1	positive	16
191	writer/ director m . night shyamalan's ability to pull together easily accessible stories that resonate with profundity is undeniable .	1	positive	20
6889	no movement , no yuks , not much of anything .	0	negative	11
6547	"is "" ballistic "" worth the price of admission ? absolutely not . it sucked . would i see it again ? please see previous answer ."	0	negative	27
2244	it seems grant doesn't need the floppy hair and the self-deprecating stammers after all .	1	positive	15
424	like its title character , this nicholas nickleby finds itself in reduced circumstances -- and , also like its hero , it remains brightly optimistic , coming through in the end .	1	positive	32
2345	triple x is a double agent , and he's one bad dude . when you've got the wildly popular vin diesel in the equation , it adds up to big box office bucks all but guaranteed .	1	positive	37
8125	the film is so bad it doesn't improve upon the experience of staring at a blank screen .	0	negative	18
385	a deceivingly simple film , one that grows in power in retrospect .	1	positive	13
5488	as the sulking , moody male hustler in the title role , [franco] has all of dean's mannerisms and self-indulgence , but none of his sweetness and vulnerability .	0	negative	29
3686	from the dull , surreal ache of mortal awareness emerges a radiant character portrait .	1	positive	15
561	viewed on its own terms , treasure planet is better-than-average family entertainment , but true fans of the stevenson's novel will likely prefer disney's more faithful 1950 live-action swashbuckling classic .	1	positive	31
2289	a delightful little film that revels in its own simplicity , mostly martha will leave you with a smile on your face and a grumble in your stomach .	1	positive	29
4516	all in all , road to perdition is more in love with strangeness than excellence .	0	negative	16
2626	it's pretty linear and only makeup-deep , but bogdanovich ties it together with efficiency and an affection for the period .	1	positive	21
885	you'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it .	1	positive	31
7578	despite its raucous intent , xxx is as conventional as a nike ad and as rebellious as spring break .	0	negative	20
7085	must-see viewing for anyone involved in the high-tech industry . others may find it migraine-inducing , despite moore's attempts at whimsy and spoon feeding .	0	negative	25
9	take care of my cat offers a refreshingly different slice of asian cinema .	1	positive	14
3692	some remarkable achival film about how shanghai ( of all places ) served jews who escaped the holocaust .	1	positive	19
6880	there's an audience for it , but it could have been funnier and more innocent .	0	negative	16
8413	writer-director ritchie reduces wertmuller's social mores and politics to tiresome jargon .	0	negative	12
6092	if this disposable tissue has one wild card , it's john turturro , who's simply fab as a spanish butler with a foot fetish .	0	negative	25
7506	has the disjointed feel of a bunch of strung-together tv episodes .	0	negative	12
6468	this series should have died long ago , but they keep bringing it back another day as punishment for paying money to see the last james bond movie .	0	negative	29
4359	dignified ceo's meet at a rustic retreat and pee against a tree . can you bear the laughter ?	0	negative	19
8181	i was trying to decide what annoyed me most about god is great . . . i'm not , and then i realized that i just didn't care .	0	negative	29
3728	an exceptionally acted , quietly affecting cop drama .	1	positive	9
7355	distances you by throwing out so many red herrings , so many false scares , that the genuine ones barely register .	0	negative	22
663	'opening up' the play more has partly closed it down .	0	negative	11
1964	a fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys .	1	positive	23
7033	none of these characters resembles anyone you've ever met in real life , unless you happen to know annoyingly self-involved people who speak in glib sentences that could have only come from the pen of a screenwriter .	0	negative	38
3739	this new movie version of the alexandre dumas classic is the stuff of high romance , brought off with considerable wit .	1	positive	22
6879	rambles on in a disjointed , substandard fashion from one poorly executed action sequence to the next .	0	negative	18
1596	a literary detective story is still a detective story and aficionados of the whodunit won't be disappointed .	1	positive	18
509	'tobey maguire is a poster boy for the geek generation . '	1	positive	12
6182	"let's hope -- shall we ? -- that the 'true story' by which all the queen's men is allegedly "" inspired "" was a lot funnier and more deftly enacted than what's been cobbled together onscreen ."	0	negative	37
3355	a thoughtful and surprisingly affecting portrait of a screwed-up man who dared to mess with some powerful people , seen through the eyes of the idealistic kid who chooses to champion his ultimately losing cause .	1	positive	36
2559	it's a tour de force , written and directed so quietly that it's implosion rather than explosion you fear .	1	positive	20
8371	it's coherent , well shot , and tartly acted , but it wears you down like a dinner guest showing off his doctorate .	0	negative	24
5174	. . . unlike [scorsese's mean streets] , ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot .	0	negative	23
6523	a trite psychological thriller designed to keep the audience guessing and guessing -- which is not to be confused with suspecting -- until it comes time to wrap things up and send the viewers home .	0	negative	36
818	lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .	1	positive	19
705	an incredibly clever and superbly paced caper filled with scams within scams within scams .	1	positive	15
8336	you may be galled that you've wasted nearly two hours of your own precious life with this silly little puddle of a movie .	0	negative	24
4254	the underworld urban angst is derivative of martin scorsese's taxi driver and goodfellas , but this film speaks for itself .	1	positive	21
8182	derailed by bad writing and possibly also by some of that extensive post-production reworking to aim the film at young males in the throes of their first full flush of testosterone .	0	negative	32
405	tells ( the story ) with such atmospheric ballast that shrugging off the plot's persnickety problems is simply a matter of ( being ) in a shrugging mood .	1	positive	29
1486	essentially an exceptionally well-written , well-edited , well-directed , well-acted , bald rip-off of aliens .	1	positive	16
2263	it's a familiar story , but one that is presented with great sympathy and intelligence .	1	positive	16
5901	uncommonly stylish but equally silly . . . the picture fails to generate much suspense , nor does it ask searching enough questions to justify its pretensions .	0	negative	28
4227	russian ark is a new treasure of the hermitage .	1	positive	10
7110	this is a great subject for a movie , but hollywood has squandered the opportunity , using it as a prop for warmed-over melodrama and the kind of choreographed mayhem that director john woo has built his career on .	0	negative	40
7480	the modern-day characters are nowhere near as vivid as the 19th-century ones .	0	negative	13
8080	the biggest problem with satin rouge is lilia herself . she's a cipher , played by an actress who smiles and frowns but doesn't reveal an inner life .	0	negative	29
6009	". . . although this idea is "" new "" the results are tired ."	0	negative	15
3042	the rich performances by friel -- and especially williams , an american actress who becomes fully english -- round out the square edges .	1	positive	24
4085	like a less dizzily gorgeous companion to mr . wong's in the mood for love -- very much a hong kong movie despite its mainland setting .	1	positive	27
6963	truth to tell , if you've seen more than half-a-dozen horror films , there's nothing here you haven't seen before .	0	negative	21
2252	for those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed .	1	positive	23
534	the movie's quiet affirmation of neighborhood values gives it an honest , lived-in glow .	1	positive	15
6642	it's a decent glimpse into a time period , and an outcast , that is no longer accessible , but it doesn't necessarily shed more light on its subject than the popular predecessor .	0	negative	34
850	baran isn't the most transporting or gripping film from iran -- or , indeed , by its director -- but it's a worthy companion to the many fine , focused films emerging from that most surprising of nations .	1	positive	39
7590	will be far more interesting to the soderbergh faithful than it will be to the casual moviegoer who might be lured in by julia roberts . . .	0	negative	28
7869	abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed . the only problem is that , by the end , no one in the audience or the film seems to really care .	0	negative	45
5157	director carl franklin , so crisp and economical in one false move , bogs down in genre cliches here .	0	negative	20
7208	"maybe it's the star power of the cast or the redundant messages , but something aboul "" full frontal "" seems , well , contrived ."	0	negative	26
6866	the title's lameness should clue you in on how bad the movie is .	0	negative	14
1003	smith's approach is never to tease , except gently and in that way that makes us consider our own eccentricities and how they are expressed through our homes .	1	positive	29
7674	for those for whom the name woody allen was once a guarantee of something fresh , sometimes funny , and usually genuinely worthwhile , hollywood ending is a depressing experience	0	negative	30
7001	this film looks like it was produced in 1954 , shelved for 48 years , and repackaged for a 2002 audience .	0	negative	22
7214	too timid to bring a sense of closure to an ugly chapter of the twentieth century .	0	negative	17
2063	while general audiences might not come away with a greater knowledge of the facts of cuban music , they'll be treated to an impressive and highly entertaining celebration of its sounds .	1	positive	32
2455	if you're part of her targeted audience , you'll cheer . otherwise , maybe .	1	positive	15
4685	peralta's mythmaking could have used some informed , adult hindsight .	0	negative	11
5204	all very stylish and beautifully photographed , but far more trouble than it's worth , with fantasy mixing with reality and actors playing more than one role just to add to the confusion .	0	negative	34
4840	human nature , in short , isn't nearly as funny as it thinks it is ; neither is it as smart .	0	negative	22
1805	the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react .	1	positive	45
7084	the smug , oily demeanor that donovan adopts throughout the stupidly named pipe dream is just repulsive .	0	negative	18
250	the rare imax movie that you'll wish was longer than an hour .	1	positive	13
7071	what was subtle and mystifying in the novella is now broad and farcical .	0	negative	14
3604	features one of the most affecting depictions of a love affair ever committed to film .	1	positive	16
7650	far too clever by half , howard's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another .	0	negative	37
8284	the type of dumbed-down exercise in stereotypes that gives the [teen comedy] genre a bad name .	0	negative	17
2046	a disturbing examination of what appears to be the definition of a 'bad' police shooting .	1	positive	16
5539	the plot has a number of holes , and at times it's simply baffling .	0	negative	15
6974	a very stylish but ultimately extremely silly tale . . . a slick piece of nonsense but nothing more .	0	negative	20
4347	sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .	0	negative	33
5525	the whole affair , true story or not , feels incredibly hokey . . . [it] comes off like a hallmark commercial .	0	negative	23
5461	sunshine state surveys the landscape and assesses the issues with a clear passion for sociology . but the cinematography is cloudy , the picture making becalmed .	0	negative	27
3961	disappointingly , the characters are too strange and dysfunctional , tom included , to ever get under the skin , but this is compensated in large part by the off-the-wall dialogue , visual playfulness and the outlandishness of the idea itself .	1	positive	42
34	while it would be easy to give crush the new title of two weddings and a funeral , it's a far more thoughtful film than any slice of hugh grant whimsy .	1	positive	32
7754	blue crush is as predictable as the tides . . . . the movie feels stitched together from stock situations and characters from other movies .	0	negative	26
949	a very familiar tale , one that's been told by countless filmmakers about italian- , chinese- , irish- , latin- , indian- , russian- and other hyphenate american young men struggling to balance conflicting cultural messages .	0	negative	37
144	it's a hoot and a half , and a great way for the american people to see what a candidate is like when he's not giving the same 15-cent stump speech .	1	positive	32
3809	succeeds where its recent predecessor miserably fails because it demands that you suffer the dreadfulness of war from both sides .	1	positive	21
362	star wars is back in a major way .	1	positive	9
8295	a sluggish pace and lack of genuine narrative hem the movie in every bit as much as life hems in the spirits of these young women .	0	negative	27
7487	mostly the film is just hectic and homiletic : two parts exhausting men in black mayhem to one part family values .	0	negative	22
691	just another fish-out-of-water story that barely stays afloat .	1	positive	9
2979	this is christmas future for a lot of baby boomers .	1	positive	11
2949	it understands , in a way that speaks forcefully enough about the mechanisms of poverty to transcend the rather simplistic filmmaking .	1	positive	22
5175	being unique doesn't necessarily equate to being good , no matter how admirably the filmmakers have gone for broke .	0	negative	20
479	smith finds amusing juxtapositions that justify his exercise .	1	positive	9
2727	in his debut as a director , washington has a sure hand . his work with actors is particularly impressive .	1	positive	21
6251	exists then as an occasionally insightful acting exercise .	0	negative	9
2482	a gorgeously strange movie , heaven is deeply concerned with morality , but it refuses to spell things out for viewers .	1	positive	22
3976	it's up to [watts] to lend credibility to this strange scenario , and her presence succeeds in making us believe .	1	positive	21
5593	the movie doesn't think much of its characters , its protagonist , or of us .	0	negative	16
994	[howard] so good as leon barlow . . . that he hardly seems to be acting .	1	positive	17
5366	the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .	0	negative	27
999	subversive , meditative , clinical and poetic , the piano teacher is a daring work of genius .	1	positive	18
2501	in the long , dishonorable history of quickie teen-pop exploitation , like mike stands out for its only partly synthetic decency .	1	positive	22
5518	though clearly well-intentioned , this cross-cultural soap opera is painfully formulaic and stilted .	0	negative	14
8419	the script is too mainstream and the psychology too textbook to intrigue .	0	negative	13
8397	all of the filmmakers' calculations can't rescue brown sugar from the curse of blandness .	0	negative	15
3768	for those in search of something different , wendigo is a genuinely bone-chilling tale .	1	positive	15
1650	told just proficiently enough to trounce its overly comfortable trappings .	1	positive	11
3679	. . . enthusiastically invokes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games .	1	positive	32
1137	the acting , costumes , music , cinematography and sound are all astounding given the production's austere locales .	1	positive	19
504	an enormously entertaining movie , like nothing we've ever seen before , and yet completely familiar .	1	positive	17
2956	because the genre is well established , what makes the movie fresh is smart writing , skewed characters , and the title performance by kieran culkin .	1	positive	27
492	gangster no . 1 is solid , satisfying fare for adults .	1	positive	12
4092	a shimmeringly lovely coming-of-age portrait , shot in artful , watery tones of blue , green and brown .	1	positive	19
5745	cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time .	0	negative	45
7063	when the painted backdrops in a movie are more alive than its characters , you know you're in trouble .	0	negative	20
8314	it is so earnest , so overwrought and so wildly implausible that it begs to be parodied .	0	negative	18
2243	a gift to anyone who loves both dance and cinema	1	positive	10
3088	about as big a crowdpleaser as they possibly come .	1	positive	10
1270	awesome creatures , breathtaking scenery , and epic battle scenes add up to another 'spectacular spectacle . '	1	positive	18
6098	weaves a spell over you , with its disturbingly close-up look at damaged psyches and its subtle undercurrents of danger . but its awkward structure keeps breaking the spell .	0	negative	30
3327	ok arthouse . the power of this script , and the performances that come with it , is that the whole damned thing didn't get our moral hackles up .	1	positive	30
1043	no one goes unindicted here , which is probably for the best . and if you're not nearly moved to tears by a couple of scenes , you've got ice water in your veins .	1	positive	35
8490	the sequel is everything the original was not : contrived , overblown and tie-in ready .	0	negative	16
7439	'sophisticated' viewers who refuse to admit that they don't like it will likely call it 'challenging' to their fellow sophisticates .	0	negative	21
2237	a raunchy and frequently hilarious follow-up to the gifted korean american stand-up's i'm the one that i want .	1	positive	19
2078	a rich tale of our times , very well told with an appropriate minimum of means .	1	positive	17
7432	what we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance .	0	negative	36
6726	the fight scenes are fun , but it grows tedious .	0	negative	11
7654	shankman . . . and screenwriter karen janszen bungle their way through the narrative as if it were a series of bible parables and not an actual story .	0	negative	29
1401	further proof that the epicenter of cool , beautiful , thought-provoking foreign cinema is smack-dab in the middle of dubya's axis of evil .	1	positive	24
3384	griffin & co . manage to be spectacularly outrageous .	1	positive	10
6232	not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers .	0	negative	21
8010	the picture emerges as a surprisingly anemic disappointment .	0	negative	9
755	a recent favourite at sundance , this white-trash satire will inspire the affection of even those unlucky people who never owned a cassette of def leppard's pyromania .	1	positive	28
4959	the plot grows thin soon , and you find yourself praying for a quick resolution .	0	negative	16
8282	there's a whole heap of nothing at the core of this slight coming-of-age/coming-out tale .	0	negative	15
4786	no amount of blood and disintegrating vampire cadavers can obscure this movie's lack of ideas .	0	negative	16
7394	a rambling ensemble piece with loosely connected characters and plots that never quite gel .	0	negative	15
4088	the overall result is an intelligent , realistic portrayal of testing boundaries .	1	positive	13
147	ramsay and morton fill this character study with poetic force and buoyant feeling .	1	positive	14
4737	alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks .	0	negative	16
6593	""" my god , i'm behaving like an idiot ! "" yes , you are , ben kingsley ."	0	negative	19
5762	may cause you to bite your tongue to keep from laughing at the ridiculous dialog or the oh-so convenient plot twists .	0	negative	22
4552	"it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , "" look at this ! this is an interesting movie ! "" but the film itself is ultimately quite unengaging ."	0	negative	41
7055	blessed with immense physical prowess he may well be , but ahola is simply not an actor . and in truth , cruel as it may sound , he makes arnold schwarzenegger look like spencer tracy .	0	negative	37
4545	it's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .	0	negative	23
350	if you open yourself up to mr . reggio's theory of this imagery as the movie's set . . . it can impart an almost visceral sense of dislocation and change .	1	positive	32
2036	beautifully shot , delicately scored and powered by a set of heartfelt performances , it's a lyrical endeavour .	1	positive	19
8247	it's all gratuitous before long , as if schwentke were fulfilling a gross-out quota for an anticipated audience demographic instead of shaping the material to fit the story .	0	negative	29
42	fuller would surely have called this gutsy and at times exhilarating movie a great yarn .	1	positive	16
2630	smart and alert , thirteen conversations about one thing is a small gem .	1	positive	14
5253	you see robin williams and psycho killer , and you think , hmmmmm . you see the movie and you think , zzzzzzzzz .	0	negative	24
90	doug liman , the director of bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie's spycraft and uses damon's ability to be focused and sincere .	1	positive	38
4166	y tu mamá también es un buen filme gracias a lo poco convencional de su narrativa , y es quizá el proyecto más arriesgado en la carrera de alfonso cuarón	1	positive	30
1590	"finally , the french-produced "" read my lips "" is a movie that understands characters must come first ."	1	positive	19
683	it is risky , intelligent , romantic and rapturous from start to finish .	1	positive	14
2459	k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia .	1	positive	38
760	andersson creates a world that's at once surreal and disturbingly familiar ; absurd , yet tremendously sad .	1	positive	18
3972	that the real antwone fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle .	1	positive	40
7624	""" looking for leonard "" just seems to kinda sit in neutral , hoping for a stiff wind to blow it uphill or something ."	0	negative	25
1263	for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it's an eye-opener .	1	positive	21
6104	the only entertainment you'll derive from this choppy and sloppy affair will be from unintentional giggles  several of them .	0	negative	21
4643	unsurprisingly , the way this all works out makes the women look more like stereotypical caretakers and moral teachers , instead of serious athletes .	0	negative	25
7317	a frantic search for laughs , with a hit-to-miss ratio that doesn't exactly favour the audience .	0	negative	17
5430	merely ( and literally ) tosses around sex toys and offers half-hearted paeans to empowerment that are repeatedly undercut by the brutality of the jokes , most at women's expense .	0	negative	31
3987	the spaniel-eyed jean reno infuses hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart .	1	positive	30
6442	despite her relentless vim and winsome facial symmetry , witherspoon is just too dialed-up to be america's sweetheart .	0	negative	19
7221	watching it is rather like an overlong visit from a large group of your relatives . as your relatives swap one mundane story after another , you begin to wonder if they are ever going to depart .	0	negative	38
527	for the first two-thirds of this sparklingly inventive and artful , always fast and furious tale , kids will go happily along for the ride .	1	positive	26
3974	what redeems the film is the cast , particularly the ya-yas themselves .	1	positive	13
5503	poor editing , bad bluescreen , and ultra-cheesy dialogue highlight the radical action .	0	negative	14
4693	kids who are into this thornberry stuff will probably be in wedgie heaven . anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning .	0	negative	37
1642	adaptation is intricately constructed and in a strange way nails all of orlean's themes without being a true adaptation of her book .	1	positive	23
2387	this odd , distant portuguese import more or less borrows from bad lieutenant and les vampires , and comes up with a kind of art-house gay porn film .	1	positive	29
3527	as they used to say in the 1950s sci-fi movies , signs is a tribute to shyamalan's gifts , which are such that we'll keep watching the skies for his next project .	1	positive	33
8077	just about all of the film is confusing on one level or another , making ararat far more demanding than it needs to be .	0	negative	25
655	goyer's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast .	1	positive	18
898	even fans of ismail merchant's work , i suspect , would have a hard time sitting through this one .	0	negative	20
2102	a fast paced and suspenseful argentinian thriller about the shadow side of play .	1	positive	14
2371	watching war photographer , you come to believe that nachtwey hates the wars he shows and empathizes with the victims he reveals .	1	positive	23
1152	. . . takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport	1	positive	25
1563	opening with some contrived banter , cliches and some loose ends , the screenplay only comes into its own in the second half .	1	positive	24
7147	the movie is as far as you can get from racy , to the point where it almost stops the blood flow to your brain ; it has a dull , costumey feel .	0	negative	34
5148	loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness .	0	negative	19
6085	. . . the film suffers from a lack of humor ( something needed to balance out the violence ) . . .	0	negative	23
5558	the best drug addition movies are usually depressing but rewarding . quitting , however , manages just to be depressing , as the lead actor phones in his autobiographical performance .	0	negative	31
7965	go , girls , right down the reality drain .	0	negative	10
697	'es en verdad una pena que mandoki esté realizando cintas tan malas desde hace algún tiempo , pues talento tiene , pero quién sabe dónde lo tiene escondido . '	0	negative	30
3801	vividly demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small , personal film with an emotional wallop .	1	positive	26
5074	supposedly , pokemon can't be killed , but pokemon 4ever practically assures that the pocket monster movie franchise is nearly ready to keel over .	0	negative	25
992	it's [ricci's] best work yet , this girl-woman who sincerely believes she can thwart the world's misery with blind good will .	1	positive	22
1691	flawed , but worth seeing for ambrose's performance .	1	positive	9
2749	an extremely funny , ultimately heartbreaking look at life in contemporary china .	1	positive	13
6415	we are left with a superficial snapshot that , however engaging , is insufficiently enlightening and inviting .	0	negative	18
7341	even if it ultimately disappoints , the picture does have about a matinee admission's worth of funny to keep it afloat .	0	negative	22
2514	a brilliant gag at the expense of those who paid for it and those who pay to see it .	1	positive	20
6170	i can take infantile humor . . . but this is the sort of infantile that makes you wonder about changing the director and writer's diapers .	0	negative	27
5193	a lot of talent is wasted in this crass , low-wattage endeavor .	0	negative	13
6760	despite the premise of a good story . . . it wastes all its star power on cliched or meaningless roles .	0	negative	22
489	brutally honest and told with humor and poignancy , which makes its message resonate .	1	positive	15
1006	leave it to rohmer , now 82 , to find a way to bend current technique to the service of a vision of the past that is faithful to both architectural glories and commanding open spaces of the city as it was more than two centuries ago .	1	positive	48
1539	light years/ several warp speeds/ levels and levels of dilithium crystals better than the pitiful insurrection . which isn't to say that it's the equal of some of its predecessors .	1	positive	31
6590	with spy kids 2 : the island of lost dreams writer/director/producer robert rodriguez has cobbled together a film that feels like a sugar high gone awry .	0	negative	27
2984	anyone who welcomes a dash of the avant-garde fused with their humor should take pleasure in this crazed , joyous romp of a film .	1	positive	25
7098	a semi-autobiographical film that's so sloppily written and cast that you cannot believe anyone more central to the creation of bugsy than the caterer had anything to do with it .	0	negative	31
7743	i can't remember the last time i saw an audience laugh so much during a movie , but there's only one problemit's supposed to be a drama .	0	negative	28
5568	with jump cuts , fast editing and lots of pyrotechnics , yu clearly hopes to camouflage how bad his movie is . he fails .	0	negative	25
1453	a grimly competent and stolid and earnest military courtroom drama .	1	positive	11
7467	even if you're an elvis person , you won't find anything to get excited about on this dvd .	0	negative	19
237	watching spirited away is like watching an eastern imagination explode .	1	positive	11
5011	in trying to be daring and original , it comes off as only occasionally satirical and never fresh .	0	negative	19
5845	this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work .	0	negative	25
638	to blandly go where we went 8 movies ago . . .	0	negative	12
1031	jagger the actor is someone you want to see again .	1	positive	11
312	spielberg is the rare director who does not want to invite viewers to gawk at or applaud his special effects . he just wants them to be part of the action , the wallpaper of his chosen reality . here , thankfully , they are .	1	positive	46
1364	macdowell , whose wifty southern charm has anchored lighter affairs . . . brings an absolutely riveting conviction to her role .	1	positive	22
682	although life or something like it is very much in the mold of feel-good movies , the cast and director stephen herek's polished direction pour delightfully piquant wine from aged bottles .	1	positive	32
3026	it is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .	1	positive	27
1678	despite the film's shortcomings , the stories are quietly moving .	1	positive	11
3483	a film that's flawed and brilliant in equal measure .	1	positive	10
44	the film makes a strong case for the importance of the musicians in creating the motown sound .	1	positive	18
969	this isn't a narrative film -- i don't know if it's possible to make a narrative film about september 11th , though i'm sure some will try -- but it's as close as anyone has dared to come .	1	positive	39
769	a highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings . . it's a worthwhile tutorial in quantum physics and slash-dash	1	positive	27
620	it just goes to show , an intelligent person isn't necessarily an admirable storyteller .	0	negative	15
1072	not only is undercover brother as funny , if not more so , than both austin powers films , but it's also one of the smarter , savvier spoofs to come along in some time .	1	positive	36
7663	like the world of his film , hartley created a monster but didn't know how to handle it .	0	negative	19
2934	topics that could make a sailor blush - but lots of laughs .	1	positive	13
5816	the film's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style .	0	negative	19
5595	. . . will always be remembered for the 9-11 terrorist attacks . after seeing the film , i can tell you that there's no other reason why anyone should bother remembering it .	0	negative	34
6755	bartleby is a one-joke movie , and a bad joke at that .	0	negative	13
540	an ironic speculation on democracy in a culture unaccustomed to it .	1	positive	12
228	despite its many infuriating flaws -- not the least of which is amy's self-absorbed personality -- amy's o's honesty will win you over .	1	positive	24
8123	the film is weighed down by supporting characters who are either too goodly , wise and knowing or downright comically evil .	0	negative	22
2	"it's like a "" big chill "" reunion of the baader-meinhof gang , only these guys are more harmless pranksters than political activists ."	1	positive	24
7896	even on its own ludicrous terms , the sum of all fears generates little narrative momentum , and invites unflattering comparisons to other installments in the ryan series .	0	negative	29
8356	freundlich's made [crudup] a suburban architect , and a cipher .	0	negative	11
7723	hypnotically dull , relentlessly downbeat , laughably predictable wail pitched to the cadence of a depressed fifteen-year-old's suicidal poetry .	0	negative	20
2255	it's a lovely , eerie film that casts an odd , rapt spell .	1	positive	14
4636	the one not-so-small problem with expecting is that the entire exercise has no real point .	0	negative	16
5751	if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor .	0	negative	37
929	. . . a haunting vision , with images that seem more like disturbing hallucinations .	1	positive	16
2518	astonishingly skillful and moving . . . it could become a historically significant work as well as a masterfully made one .	1	positive	22
4440	i found myself growing more and more frustrated and detached as vincent became more and more abhorrent .	0	negative	18
6256	it offers little beyond the momentary joys of pretty and weightless intellectual entertainment .	0	negative	14
4310	stinks from start to finish , like a wet burlap sack of gloom .	0	negative	14
2741	not the best herzog perhaps , but unmistakably herzog .	1	positive	10
7609	as a director , eastwood is off his game -- there's no real sense of suspense , and none of the plot 'surprises' are really surprising .	0	negative	27
681	supposedly based upon real , or at least soberly reported incidents , the film ends with a large human tragedy . alas , getting there is not even half the interest .	0	negative	32
2316	thought-provoking and stylish , if also somewhat hermetic .	1	positive	9
526	a pro-fat farce that overcomes much of its excessive moral baggage thanks to two appealing lead performances .	1	positive	18
789	hawke draws out the best from his large cast in beautifully articulated portrayals that are subtle and so expressive they can sustain the poetic flights in burdette's dialogue .	1	positive	29
8517	if you really want to understand what this story is really all about , you're far better served by the source material .	0	negative	23
4401	if you value your time and money , find an escape clause and avoid seeing this trite , predictable rehash .	0	negative	21
